id,smiles,actual_solubility,predicted_solubility,error,abs_error
CCO[P](=S)(OCC)O[P](=S)(OCC)OCC,CCO[P](=S)(OCC)O[P](=S)(OCC)OCC,-4.0312,-3.2979135513305664,0.7332863807678223,0.7332863807678223
COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,-4.8795514,-4.14626932144165,0.7332820892333984,0.7332820892333984
FC1=CNC(=O)N(C(=O)OC2=CC=CC=C2)C1=O,FC1=CNC(=O)N(C(=O)OC2=CC=CC=C2)C1=O,-3.22,-2.487722396850586,0.7322776317596436,0.7322776317596436
COCOC1=C2OC3C(O)CCC4C5CC(=C2C43CCN5C)C=C1,COCOC1=C2OC3C(O)CCC4C5CC(=C2C43CCN5C)C=C1,-1.96,-2.6919679641723633,-0.7319679260253906,0.7319679260253906
Clc1cc(cc(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,Clc1cc(cc(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.6997,-8.96800422668457,0.7316961288452148,0.7316961288452148
ClC1=CC(=C(OC2=C(Cl)C(=C(Cl)C=C2Cl)Cl)C=C1)Cl,ClC1=CC(=C(OC2=C(Cl)C(=C(Cl)C=C2Cl)Cl)C=C1)Cl,-8.47,-7.738307952880859,0.7316923141479492,0.7316923141479492
CN1C(=O)NN(C1=O)c2ccccc2,CN1C(=O)NN(C1=O)c2ccccc2,-2.9804,-2.249022960662842,0.731377124786377,0.731377124786377
CCOc1ccc(cc1N)[N+]([O-])=O,CCOc1ccc(cc1N)[N+]([O-])=O,-3.2113,-2.480006694793701,0.7312932014465332,0.7312932014465332
CCCCCCCCCCN(C)C,CCCCCCCCCCN(C)C,-4.0452876,-3.314116954803467,0.731170654296875,0.731170654296875
CC1=C(S(=O)(=O)O)C=CC(O)=C1,CC1=C(S(=O)(=O)O)C=CC(O)=C1,-0.29,-1.0211272239685059,-0.7311272323131561,0.7311272323131561
COc1ccc(cc1)C(O)(C2CC2)c3cncnc3,COc1ccc(cc1)C(O)(C2CC2)c3cncnc3,-2.5959,-3.326815128326416,-0.7309150695800781,0.7309150695800781
OC(=O)CF,OC(=O)CF,1.1077,0.3769485354423523,-0.7307514548301697,0.7307514548301697
CC(=O)C=C(C)NC1CCCCC1NC(C)=CC(C)=O,CC(=O)C=C(C)NC1CCCCC1NC(C)=CC(C)=O,-2.11,-1.3793482780456543,0.7306516170501709,0.7306516170501709
CCC(=O)OCSC1=NC=NC2=C1N=C[NH]2,CCC(=O)OCSC1=NC=NC2=C1N=C[NH]2,-2.39,-3.120525360107422,-0.7305252552032471,0.7305252552032471
CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,-4.706,-3.97550630569458,0.7304935455322266,0.7304935455322266
CCC(C)C(C)C(C)CCc1ccc(O)cc1,CCC(C)C(C)C(C)CCc1ccc(O)cc1,-5.1824055,-4.451969623565674,0.730435848236084,0.730435848236084
Cc1cccc(C)c1N(Cn2cccn2)C(=O)CCl,Cc1cccc(C)c1N(Cn2cccn2)C(=O)CCl,-2.8102,-3.5405850410461426,-0.7303850650787354,0.7303850650787354
CCCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,CCCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,-4.42,-5.150249004364014,-0.7302489280700684,0.7302489280700684
ClC1=CC(=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C=C1)Cl,ClC1=CC(=C(OC2=C(Cl)C(=CC(=C2Cl)Cl)Cl)C=C1)Cl,-8.42,-7.689818859100342,0.7301812171936035,0.7301812171936035
COC(N)=O,COC(N)=O,0.964,0.23385155200958252,-0.730148434638977,0.730148434638977
S.[Mn],S.[Mn],-4.1599116,-4.889955520629883,-0.730043888092041,0.730043888092041
[H+].[Cl-].Nc1cc(Cl)ccc1Cl,[H+].[Cl-].Nc1cc(Cl)ccc1Cl,-2.0750003,-1.3453032970428467,0.7296969890594482,0.7296969890594482
CC(=O)[N]1N=CC2=C1N=CNC2=O,CC(=O)[N]1N=CC2=C1N=CNC2=O,-2.38,-1.6503413915634155,0.7296587228775024,0.7296587228775024
CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2O,CC12CCC3C(=CCC4=C3C=CC(=C4)O)C1CCC2O,-4.4,-3.670346736907959,0.7296533584594727,0.7296533584594727
Oc1ccc(C2CCCCC2)c(O)c1,Oc1ccc(C2CCCCC2)c(O)c1,-2.5763,-3.305555820465088,-0.7292559146881104,0.7292559146881104
CC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,CC(C)NCC1=CC=CC(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)=C1,-1.56,-2.289144992828369,-0.7291450500488281,0.7291450500488281
OCC(O)C(O)C(O)C(O)CO,OCC(O)C(O)C(O)C(O)CO,1.09,0.36094796657562256,-0.7290520668029785,0.7290520668029785
CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=NC=C3,CC(C)CC(NC(=O)C(CC1=C[NH]C=N1)NC(=O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC3=CC=NC=C3,-3.36,-4.0887770652771,-0.7287771701812744,0.7287771701812744
CCCCC(CC)C1CCON1CCOC(=O)NCCCCCCNC(=O)OCCN2OCCC2C(CC)CCCC,CCCCC(CC)C1CCON1CCOC(=O)NCCCCCCNC(=O)OCCN2OCCC2C(CC)CCCC,-5.7905607,-5.061842441558838,0.7287182807922363,0.7287182807922363
CCC(CC)(C(O)=O)C(CC)(CC)C(O)=O,CCC(CC)(C(O)=O)C(CC)(CC)C(O)=O,-2.9644,-2.235701084136963,0.7286989688873291,0.7286989688873291
CC(C)CCOC(C)=O,CC(C)CCOC(C)=O,-1.8135,-1.0848877429962158,0.7286123037338257,0.7286123037338257
CC1(C(=O)NC(=O)NC1=O)c2ccccc2,CC1(C(=O)NC(=O)NC1=O)c2ccccc2,-2.4581,-1.7298580408096313,0.728242039680481,0.728242039680481
CC(CC(c1cc(c(O)cc1C)C(C)(C)C)c2cc(c(O)cc2C)C(C)(C)C)c3cc(c(O)cc3C)C(C)(C)C,CC(CC(c1cc(c(O)cc1C)C(C)(C)C)c2cc(c(O)cc2C)C(C)(C)C)c3cc(c(O)cc3C)C(C)(C)C,-7.134193,-6.406336307525635,0.7278566360473633,0.7278566360473633
[Na+].COc1cc(O)c(cc1[S]([O-])(=O)=O)C(=O)c2ccccc2,[Na+].COc1cc(O)c(cc1[S]([O-])(=O)=O)C(=O)c2ccccc2,-0.02238485,-0.7500296831130981,-0.7276448328047991,0.7276448328047991
NC(=O)NCCC(O)=O,NC(=O)NCCC(O)=O,-0.8014,-0.07391691207885742,0.7274830937385559,0.7274830937385559
COC(=O)c1ccc(c(N)c1)C(=O)OC,COC(=O)c1ccc(c(N)c1)C(=O)OC,-3.7185037,-2.9912514686584473,0.7272522449493408,0.7272522449493408
COc1c(oc2ccccc12)C(O)=O,COc1c(oc2ccccc12)C(O)=O,-2.8857,-2.158473491668701,0.7272264957427979,0.7272264957427979
[Na+].[O-]C(=O)C(Cl)(Cl)Cl,[Na+].[O-]C(=O)C(Cl)(Cl)Cl,0.7319629,0.00501096248626709,-0.7269519567489624,0.7269519567489624
C1=CC(C2)C(C(=O)OC)C(C(=O)OC)C12,C1=CC(C2)C(C(=O)OC)C(C(=O)OC)C12,-1.2,-1.926925539970398,-0.7269254922866821,0.7269254922866821
[Na+].CC(C)COC(=O)CC(C(=O)OCC(C)C)[S]([O-])(=O)=O,[Na+].CC(C)COC(=O)CC(C(=O)OCC(C)C)[S]([O-])(=O)=O,0.17737432,-0.549486517906189,-0.726860836148262,0.726860836148262
CCCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,CCCCCCCOC(=O)C(C)C1=CC=C2C=C(OC)C=CC2=C1,-7.12,-6.393239498138428,0.7267603874206543,0.7267603874206543
CC1(C)C2CCC1(C)C(N)(C2)C(O)=O,CC1(C)C2CCC1(C)C(N)(C2)C(O)=O,-1.5961,-2.3223094940185547,-0.7262095212936401,0.7262095212936401
CNC(=O)C1=CC=CC(NCC(=O)NCCC2=CC(OC)=C(OC)C=C2)=C1,CNC(=O)C1=CC=CC(NCC(=O)NCCC2=CC(OC)=C(OC)C=C2)=C1,-1.85,-2.57609224319458,-0.7260922193527222,0.7260922193527222
CN1C(=C(NC=O)C(=O)N(C)C1=O)N,CN1C(=C(NC=O)C(=O)N(C)C1=O)N,-1.1831208,-0.4570561647415161,0.7260646820068359,0.7260646820068359
CN(C(=O)CNC(=O)CN)C1=C(C(=O)C2=C(Cl)C=CC=C2)C=C(Cl)C=C1,CN(C(=O)CNC(=O)CN)C1=C(C(=O)C2=C(Cl)C=CC=C2)C=C(Cl)C=C1,-2.33,-3.056011199951172,-0.7260112762451172,0.7260112762451172
CCC(CO)(CO)C(O)=O,CCC(CO)(CO)C(O)=O,0.51680386,-0.2090485692024231,-0.7258524298667908,0.7258524298667908
CCCC(C)CC1(CCO)C(=O)NC(=S)NC1=O,CCCC(C)CC1(CCO)C(=O)NC(=S)NC1=O,-3.09,-2.364232063293457,0.7257678508758545,0.7257678508758545
Cc1ccc(cc1)[S](=O)(=O)/C(=C/N2CC(=O)NC2=S)C#N,Cc1ccc(cc1)[S](=O)(=O)/C(=C/N2CC(=O)NC2=S)C#N,-3.5292993,-4.254892349243164,-0.725593090057373,0.725593090057373
CN1C(=O)N(C)c2nccnc2C1=O,CN1C(=O)N(C)c2nccnc2C1=O,-1.4598,-0.7343019247055054,0.7254980802536011,0.7254980802536011
CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,CCCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CO,-4.7101,-3.984650135040283,0.7254500389099121,0.7254500389099121
CCCCN(CCCC)CCCC,CCCCN(CCCC)CCCC,-3.1157,-3.840975284576416,-0.7252752780914307,0.7252752780914307
CC(C)(C)c1cc(O)ccc1O,CC(C)(C)c1cc(O)ccc1O,-1.2206833,-1.9458578824996948,-0.7251745462417603,0.7251745462417603
Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,Cc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-2.0434,-2.768495559692383,-0.7250955104827881,0.7250955104827881
CC(=O)C(\C)=C/C1C(=CCCC1(C)C)C,CC(=O)C(\C)=C/C1C(=CCCC1(C)C)C,-3.992341,-3.2674460411071777,0.7248950004577637,0.7248950004577637
NC1=CC2=C(C=C1)C(=CC=C2)[S](O)(=O)=O,NC1=CC2=C(C=C1)C(=CC=C2)[S](O)(=O)=O,-2.75,-2.02526593208313,0.7247340679168701,0.7247340679168701
CC[S](=O)(=O)Oc1ccc2OCC(C)(C)c2c1,CC[S](=O)(=O)Oc1ccc2OCC(C)(C)c2c1,-2.9921,-3.7166409492492676,-0.7245409488677979,0.7245409488677979
N.N.N.N.N.N.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo],N.N.N.N.N.N.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Mo].[Mo].[Mo].[Mo].[Mo].[Mo].[Mo],-0.76647264,-0.04210704565048218,0.7243655920028687,0.7243655920028687
CCCC[N+]([O-])=O,CCCC[N+]([O-])=O,-1.3506,-0.6262805461883545,0.7243194580078125,0.7243194580078125
OC(=O)CCC(=O)C(O)=O,OC(=O)CCC(=O)C(O)=O,0.6148801,-0.10875800251960754,-0.7236380875110626,0.7236380875110626
CC(C)C[C@H](NC(C)=O)C(O)=O,CC(C)C[C@H](NC(C)=O)C(O)=O,-1.3301,-0.6065706610679626,0.7235293984413147,0.7235293984413147
OC(=O)c1ccccc1C(=O)c2ccc(Br)cc2,OC(=O)c1ccccc1C(=O)c2ccc(Br)cc2,-3.0074,-3.730891704559326,-0.7234916687011719,0.7234916687011719
COCCC(=O)OC,COCCC(=O)OC,0.8026937,0.07944035530090332,-0.7232533693313599,0.7232533693313599
CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,-5.6941066,-4.970885753631592,0.7232208251953125,0.7232208251953125
CCCC(=O)OC(C)C1CCCCC1,CCCC(=O)OC(C)C1CCCCC1,-3.920759,-4.6439208984375,-0.7231619358062744,0.7231619358062744
Oc1cc2ccccc2cc1O,Oc1cc2ccccc2cc1O,-2.7377,-2.0147337913513184,0.722966194152832,0.722966194152832
CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)[N+]([O-])=O,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)[N+]([O-])=O,-3.98,-4.702859401702881,-0.7228593826293945,0.7228593826293945
CCCCCC/C=C/CCCCCCCc1cccc(OCC2CO2)c1.CCC/C=C/C/C=C/CCCCCCCc3cccc(OCC4CO4)c3.C=CC/C=C/C/C=C/CCCCCCCc5cccc(OCC6CO6)c5,CCCCCC/C=C/CCCCCCCc1cccc(OCC2CO2)c1.CCC/C=C/C/C=C/CCCCCCCc3cccc(OCC4CO4)c3.C=CC/C=C/C/C=C/CCCCCCCc5cccc(OCC6CO6)c5,-6.0798516,-6.802433490753174,-0.7225818634033203,0.7225818634033203
OCC(O)COC(=O)C1=C(NC2=C3C=CC(=CC3=NC=C2)Cl)C=CC=C1,OCC(O)COC(=O)C1=C(NC2=C3C=CC(=CC3=NC=C2)Cl)C=CC=C1,-4.54,-3.8174757957458496,0.7225241661071777,0.7225241661071777
COC1=CC=C2C=C(C(C)C(=O)OCC(C)O)C=CC2=C1,COC1=CC=C2C=C(C(C)C(=O)OCC(C)O)C=CC2=C1,-3.31,-4.032298564910889,-0.7222986221313477,0.7222986221313477
CC(C)CCCC(C)(C)O,CC(C)CCCC(C)(C)O,-2.2869837,-1.5648235082626343,0.7221602201461792,0.7221602201461792
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc2O)cc1O,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc2O)cc1O,-3.1851034,-2.4629807472229004,0.7221226692199707,0.7221226692199707
ClC1=C(Cl)C=C(OC2=CC=C(Cl)C(=C2)Cl)C=C1,ClC1=C(Cl)C=C(OC2=CC=C(Cl)C(=C2)Cl)C=C1,-6.98,-6.257907390594482,0.7220926284790039,0.7220926284790039
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)C(CO)CO)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)C(CO)CO)CCC12,-4.25,-3.5282373428344727,0.7217626571655273,0.7217626571655273
CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2,CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2,-4.594,-3.8723487854003906,0.7216510772705078,0.7216510772705078
CC(C)(C)Cc1ccccc1,CC(C)(C)Cc1ccccc1,-4.15,-3.4286303520202637,0.721369743347168,0.721369743347168
CCC(C)(CC)OC(N)=O,CCC(C)(CC)OC(N)=O,-1.5599,-0.8386255502700806,0.7212744951248169,0.7212744951248169
CCOC(=O)CCCCCCC(=O)OCC,CCOC(=O)CCCCCCC(=O)OCC,-2.5304,-3.2513670921325684,-0.7209670543670654,0.7209670543670654
OC(=O)C1CCCCC1C(O)=O,OC(=O)C1CCCCC1C(O)=O,-1.935,-1.2140822410583496,0.7209177017211914,0.7209177017211914
CCCC\C(=C\C)C(=O)NC(N)=O,CCCC\C(=C\C)C(=O)NC(N)=O,-2.7883,-2.0674777030944824,0.7208223342895508,0.7208223342895508
CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.63,-2.9091882705688477,0.7208118438720703,0.7208118438720703
CC(=O)C(O)=O,CC(=O)C(O)=O,1.0552,0.3347178101539612,-0.7204821705818176,0.7204821705818176
OCC#C,OCC#C,1.251316,0.5310269594192505,-0.7202889919281006,0.7202889919281006
O=CNc1ccccc1,O=CNc1ccccc1,-0.6785,-1.3987191915512085,-0.7202191948890686,0.7202191948890686
CCC(C)C(N)C(=O)OCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,CCC(C)C(N)C(=O)OCCCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,-4.52,-5.240211009979248,-0.7202110290527344,0.7202110290527344
Fc1ccc2N=C(n3cncn3)N(C(=O)c2c1)c4ccc(Cl)cc4Cl,Fc1ccc2N=C(n3cncn3)N(C(=O)c2c1)c4ccc(Cl)cc4Cl,-5.5754,-4.855517387390137,0.7198824882507324,0.7198824882507324
[NH4+].[NH4+].[NH4+].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Rh+3],[NH4+].[NH4+].[NH4+].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Rh+3],-0.5687671,0.15094387531280518,0.7197109460830688,0.7197109460830688
OCc1cccnc1,OCc1cccnc1,0.9620638,0.2424294352531433,-0.7196343541145325,0.7196343541145325
CCO[P](=O)(OCC)SCC(=O)NC(C)(C)C#N,CCO[P](=O)(OCC)SCC(=O)NC(C)(C)C#N,-0.6237,-1.3432471752166748,-0.7195471525192261,0.7195471525192261
C/C=C/C(=O)C1C(=CCCC1(C)C)C,C/C=C/C(=O)C1C(=CCCC1(C)C)C,-3.1378558,-3.857285976409912,-0.7194302082061768,0.7194302082061768
Clc1ccc2Nc3cc4C(=O)c5ccccc5Nc4cc3C(=O)c2c1Cl,Clc1ccc2Nc3cc4C(=O)c5ccccc5Nc4cc3C(=O)c2c1Cl,-7.0666256,-6.347330570220947,0.7192950248718262,0.7192950248718262
Cc1ncc2nc(C)c(C)nc2n1,Cc1ncc2nc(C)c(C)nc2n1,-1.1442,-0.42511603236198425,0.7190839350223541,0.7190839350223541
O=C1NNC(=O)C=C1,O=C1NNC(=O)C=C1,-1.2714,-0.5526204109191895,0.7187795639038086,0.7187795639038086
OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,-1.0003,-1.719055414199829,-0.7187553644180298,0.7187553644180298
CCN(CC)CC(=O)OC[N]1N=CC2=C1N=CNC2=O,CCN(CC)CC(=O)OC[N]1N=CC2=C1N=CNC2=O,-1.79,-2.508751392364502,-0.7187514305114746,0.7187514305114746
COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C,COCC(=O)N(C(C)C(=O)OC)C1=C(C)C=CC=C1C,-1.6,-2.318665027618408,-0.7186650037765503,0.7186650037765503
CCC(CO)(COCC=C)COCC=C,CCC(CO)(COCC=C)COCC=C,-1.7182485,-2.436863899230957,-0.7186154127120972,0.7186154127120972
[Na+].CCCCCCCCCCCCO[S]([O-])(=O)=O,[Na+].CCCCCCCCCCCCO[S]([O-])(=O)=O,-0.2838814,-1.0022426843643188,-0.7183612883090973,0.7183612883090973
CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,-4.464546,-3.7462244033813477,0.7183218002319336,0.7183218002319336
CCC(CC)C(=O)N(CC)CC,CCC(CC)C(=O)N(CC)CC,-1.0876,-1.8058462142944336,-0.7182462215423584,0.7182462215423584
c1ccc2c(C)cccc2c1C,c1ccc2c(C)cccc2c1C,-4.74,-4.021862030029297,0.7181377410888672,0.7181377410888672
CC(C)(C)C(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,CC(C)(C)C(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O,-3.36,-2.6419100761413574,0.7180898189544678,0.7180898189544678
C1=CC=C2C(=C1)/C(=N/O)/C(C2=O)[N+](=O)[O-],C1=CC=C2C(=C1)/C(=N/O)/C(C2=O)[N+](=O)[O-],-2.68,-3.397822380065918,-0.7178223133087158,0.7178223133087158
COc1cc(Cl)c(Cl)c(Cl)c1OC,COc1cc(Cl)c(Cl)c(Cl)c1OC,-4.3701,-3.6522974967956543,0.7178025245666504,0.7178025245666504
CC(C)(C)c1cccc(c1O)C(C)(C)C,CC(C)(C)c1cccc(c1O)C(C)(C)C,-4.7135873,-3.996265411376953,0.7173218727111816,0.7173218727111816
OC1=C(C(O)=C(C([C@@](C(C(C(N)=O)=C(O)[C@H]2N(C)C)=O)(O)[C@@]2([H])[C@H]3O)=O)[C@@]3([H])[C@@]4(O)C)C4=CC=C1,OC1=C(C(O)=C(C([C@@](C(C(C(N)=O)=C(O)[C@H]2N(C)C)=O)(O)[C@@]2([H])[C@H]3O)=O)[C@@]3([H])[C@@]4(O)C)C4=CC=C1,-3.09,-2.372953414916992,0.7170464992523193,0.7170464992523193
CC(=O)c1ccccc1.CC(C)(O)c2ccccc2.Oc3ccccc3,CC(=O)c1ccccc1.CC(C)(O)c2ccccc2.Oc3ccccc3,-1.7593062,-1.0423029661178589,0.7170032262802124,0.7170032262802124
Oc1cnc2ccccc2c1,Oc1cnc2ccccc2c1,-2.3925,-1.6755650043487549,0.7169349193572998,0.7169349193572998
CC(COCC(C)OC(=O)C=C)OCC(C)OC(=O)C=C,CC(COCC(C)OC(=O)C=C)OCC(C)OC(=O)C=C,-1.8755691,-2.5924816131591797,-0.7169125080108643,0.7169125080108643
C#N,C#N,1.5682,0.8513009548187256,-0.716899037361145,0.716899037361145
CN(C)Cc1ccccc1Cl,CN(C)Cc1ccccc1Cl,-1.8493555,-1.1326165199279785,0.7167389392852783,0.7167389392852783
C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-1.945,-2.6614742279052734,-0.716474175453186,0.716474175453186
ClC1=C(Cl)C(=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=C1)Cl,ClC1=C(Cl)C(=C(OC2=CC(=C(Cl)C=C2Cl)Cl)C=C1)Cl,-8.31,-7.593781471252441,0.7162189483642578,0.7162189483642578
Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-9.48,-8.764036178588867,0.7159633636474609,0.7159633636474609
CC(=O)OC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,CC(=O)OC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,-4.14,-3.4240522384643555,0.7159476280212402,0.7159476280212402
COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34,COc1ccc2C(OC(=O)c2c1OC)C3N(C)CCc4cc5OCOc5cc34,-4.1065,-3.3907294273376465,0.7157707214355469,0.7157707214355469
CCCCCC1CCCC1,CCCCCC1CCCC1,-6.0863,-5.370635509490967,0.7156643867492676,0.7156643867492676
COc1ccc(C(=O)Cc2c(CCN(C)C)cc3OCOc3c2OC)c(C(O)=O)c1OC,COc1ccc(C(=O)Cc2c(CCN(C)C)cc3OCOc3c2OC)c(C(O)=O)c1OC,-2.535,-3.2503833770751953,-0.7153832912445068,0.7153832912445068
ClCCCN1C(=O)Nc2ccccc12,ClCCCN1C(=O)Nc2ccccc12,-3.0203943,-3.7356162071228027,-0.7152218818664551,0.7152218818664551
CCCCCCCCCCCC([O-])=O.CCCCCCCCCCCC([O-])=O.CCCC[Sn++]CCCC,CCCCCCCCCCCC([O-])=O.CCCCCCCCCCCC([O-])=O.CCCC[Sn++]CCCC,-5.6450863,-4.929868698120117,0.7152175903320312,0.7152175903320312
O=C(O)CC(CSC(=O)O)C1=CC=CC=C1,O=C(O)CC(CSC(=O)O)C1=CC=CC=C1,-1.24,-1.9542542695999146,-0.7142542600631714,0.7142542600631714
NC1=CC(=C(O)C=C1)C(O)=O,NC1=CC(=C(O)C=C1)C(O)=O,-2.26,-1.5457810163497925,0.7142189741134644,0.7142189741134644
NC(=O)NCO,NC(=O)NCO,-0.3463,0.3678927421569824,0.7141927480697632,0.7141927480697632
CC(C)(c1ccccc1)c2cc(n3nc4ccccc4n3)c(O)c(c2)C(C)(C)c5ccccc5,CC(C)(c1ccccc1)c2cc(n3nc4ccccc4n3)c(O)c(c2)C(C)(C)c5ccccc5,-7.0488124,-6.334679126739502,0.7141332626342773,0.7141332626342773
CCOC(=O)\C=C\c1ccccc1,CCOC(=O)\C=C\c1ccccc1,-3.0130467,-3.7270665168762207,-0.714019775390625,0.714019775390625
CCCCCCCCOCCO,CCCCCCCCOCCO,-2.125,-2.838959217071533,-0.7139592170715332,0.7139592170715332
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1,CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(O)=O)[C@H]2CC1,-3.7959,-4.5098443031311035,-0.7139441967010498,0.7139441967010498
Nc1ncc2nccnc2n1,Nc1ncc2nccnc2n1,-2.2979,-1.5840436220169067,0.7138563394546509,0.7138563394546509
CN(C(=S)SSC(=S)N(C)c1ccccc1)c2ccccc2,CN(C(=S)SSC(=S)N(C)c1ccccc1)c2ccccc2,-6.26077,-5.546957492828369,0.7138123512268066,0.7138123512268066
NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(Cl)C(=C2)Cl,NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(Cl)C(=C2)Cl,-4.94,-4.226188659667969,0.7138113975524902,0.7138113975524902
[Na+].[Na+].[O-][S](=O)[S]([O-])=O,[Na+].[Na+].[O-][S](=O)[S]([O-])=O,0.018292129,0.7314808368682861,0.7131887078285217,0.7131887078285217
[Na+].[Na+].Cc1ccc(cc1)[S](=O)(=O)Nc2cc(cc3C=C(C(=N/Nc4ccc(Oc5ccccc5C)cc4Oc6ccccc6C)\C(=O)c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O,[Na+].[Na+].Cc1ccc(cc1)[S](=O)(=O)Nc2cc(cc3C=C(C(=N/Nc4ccc(Oc5ccccc5C)cc4Oc6ccccc6C)\C(=O)c23)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-2.5669692,-1.8537944555282593,0.7131747007369995,0.7131747007369995
NC(=O)C(Br)(Br)Br,NC(=O)C(Br)(Br)Br,-1.2668,-0.5536795854568481,0.7131204605102539,0.7131204605102539
